angle, ax, az, gy, dt
-31.3052, 10980, 11040, -20643, 0.0040
-34.4310, 10200, 13960, -17867, 0.0040
-33.5379, 18032, 19132, -16619, 0.0030
-42.5930, 16340, 11564, -2947, 0.0040
-37.3732, 12752, 19488, -1321, 0.0040
-31.5351, 17012, 17828, 23621, 0.0030
-41.4508, 11736, 8628, 20230, 0.0040
-12.2272, -4992, 19364, 28837, 0.0040
19.4624, -2872, 16688, 24113, 0.0030
28.5087, -10484, 16264, 20259, 0.0040
40.3592, -9144, 13860, 19840, 0.0040
46.8714, -14868, 14348, 18578, 0.0030
58.2167, -23596, 15564, 3666, 0.0040
60.7374, -18384, 14548, -5429, 0.0040
44.3538, -5220, 11616, -11770, 0.0030
22.3632, -2872, 19972, -22749, 0.0040
-0.6465, 5512, 14084, -23689, 0.0040
-19.7872, 7712, 13244, -25322, 0.0030
-27.0075, 10580, 14608, -20365, 0.0040
-26.7402, 8924, 15660, -18979, 0.0040
-31.2085, 19096, 19052, -17658, 0.0030
-44.4050, 17436, 11492, -968, 0.0040
-45.9845, 16792, 14820, -1738, 0.0040
-29.8525, 9600, 20664, 24009, 0.0030
-32.8006, 13856, 9680, 18082, 0.0040
-11.5288, -6716, 21528, 28000, 0.0040
19.5081, -2068, 16912, 25881, 0.0030
28.1393, -10556, 15164, 19547, 0.0040
39.6103, -8896, 15464, 19547, 0.0040
45.8732, -15008, 13732, 18302, 0.0030
57.7234, -22764, 16512, 5124, 0.0040
58.6579, -17344, 14588, -4851, 0.0030
44.9292, -5736, 11196, -12853, 0.0040
27.0085, -5612, 21568, -20026, 0.0040
-0.6108, 7336, 13924, -23786, 0.0040
-18.6602, 6120, 15508, -25775, 0.0030
-24.8788, 12112, 14276, -20741, 0.0040
-29.5735, 9700, 16180, -18707, 0.0040
-33.3020, 20196, 18204, -18803, 0.0030
-44.2966, 16108, 11916, 447, 0.0040
-48.0636, 17664, 11980, -2398, 0.0040
-22.6408, 1248, 22480, 23432, 0.0030
-20.6931, 13044, 9984, 17915, 0.0040
-6.8463, -10460, 23044, 27966, 0.0030
27.6772, -5072, 17216, 19993, 0.0040
26.6132, -6816, 16504, 15881, 0.0040
35.0703, -9656, 14556, 16432, 0.0030
46.4482, -15420, 15324, 16447, 0.0040
49.4708, -15908, 18972, -130, 0.0040
50.1436, -17584, 16308, -6149, 0.0030
33.2895, -1552, 13152, -15390, 0.0040
16.6251, -4000, 15564, -24083, 0.0040
1.0693, 6436, 14236, -22977, 0.0030
-23.4258, 9100, 13208, -24450, 0.0040
-29.3044, 11196, 15324, -19965, 0.0030
-30.0943, 11516, 15648, -17623, 0.0040
-35.5239, 18508, 17304, -17809, 0.0040
-40.5868, 12452, 11600, 750, 0.0040
-47.9711, 19776, 10452, -3886, 0.0030
-23.9602, -104, 20604, 24174, 0.0040
-22.8607, 13084, 7448, 14123, 0.0030
-9.5107, -10156, 20072, 29193, 0.0040
28.0425, -5108, 19748, 19107, 0.0040
23.4785, -5856, 17748, 14473, 0.0030
32.3220, -10060, 15912, 15347, 0.0040
39.4986, -9724, 15260, 14474, 0.0040
44.4241, -17276, 18792, 890, 0.0030
51.4442, -19608, 18148, -7764, 0.0040
25.7526, 1852, 12604, -18236, 0.0030
10.5796, -4300, 13764, -23762, 0.0040
-3.0048, 9068, 12816, -21849, 0.0040
-26.1054, 7748, 13920, -20692, 0.0030
-24.1295, 10648, 17384, -16574, 0.0040
-22.6503, 8440, 17200, -15662, 0.0040
-26.8794, 14508, 17220, -14687, 0.0030
-43.3259, 20728, 12196, 909, 0.0040
-47.6158, 13420, 11636, 1618, 0.0040
-33.7124, 10848, 17188, 24955, 0.0030
-30.9904, 9016, 9300, 17702, 0.0040
-7.6870, -5076, 19868, 25730, 0.0030
20.1466, -3448, 17132, 23566, 0.0040
31.9150, -12192, 15684, 19626, 0.0040
40.0511, -8316, 15652, 16714, 0.0030
41.9052, -12904, 14488, 15553, 0.0040
50.1305, -21712, 22052, 8506, 0.0040
43.4780, -9488, 17108, -7140, 0.0030
30.2675, -4952, 14448, -17620, 0.0040
24.6639, -5280, 16084, -17588, 0.0040
-4.9572, 9468, 11152, -23190, 0.0030
-21.7130, 3988, 14836, -27313, 0.0040
-27.8003, 12772, 9784, -21400, 0.0030
-45.9166, 14092, 11172, -16848, 0.0040
-41.8207, 18336, 18792, -17940, 0.0040
-45.1399, 18464, 11252, -3192, 0.0040
-32.6868, 7600, 21020, -2323, 0.0030
-26.3863, 17808, 16716, 22466, 0.0040
-43.9989, 11848, 8084, 17956, 0.0040
-15.1578, -3576, 18640, 30381, 0.0030
15.0330, -1160, 14704, 23844, 0.0040
24.5927, -10056, 17272, 20215, 0.0030
39.3108, -9656, 14264, 18889, 0.0040
43.5937, -10508, 13112, 17380, 0.0040
52.7415, -26204, 19932, 9606, 0.0030
53.7265, -14880, 16952, -2492, 0.0040
37.3888, -6436, 16896, -18933, 0.0040
26.7756, -6720, 18072, -18821, 0.0030
-5.5306, 9212, 9668, -23701, 0.0040
-23.5412, 4152, 15160, -24310, 0.0040
-28.7850, 12344, 8852, -20495, 0.0030
-39.1989, 11032, 14984, -17053, 0.0040
-33.1701, 16452, 18104, -16493, 0.0040
-44.5318, 22168, 13076, -4426, 0.0040
-40.4132, 12472, 18096, 2343, 0.0030
-28.2313, 14492, 19952, 25225, 0.0040
-34.0437, 9848, 9320, 19118, 0.0030
-2.8280, -9760, 19680, 27237, 0.0040
23.7048, -1544, 14124, 22671, 0.0040
28.6032, -11452, 15444, 19297, 0.0030
42.2929, -9324, 13952, 18134, 0.0040
45.5385, -12756, 13628, 16717, 0.0030
51.8212, -22820, 21548, 7406, 0.0040
47.2216, -12804, 18572, -9907, 0.0040
39.8776, -9924, 15592, -13329, 0.0030
22.0662, 144, 13972, -24846, 0.0040
-5.2427, 4836, 12112, -22488, 0.0040
-19.6510, 7468, 13144, -24451, 0.0030
-28.2729, 11368, 13980, -18917, 0.0040
-31.7658, 11028, 14832, -16905, 0.0040
-41.2421, 21220, 13136, -17658, 0.0030
-50.3342, 18640, 12836, 4117, 0.0040
-56.8275, 23492, 7792, 857, 0.0040
-37.2627, 6904, 22896, 25935, 0.0030
-23.6947, 10220, 10152, 23401, 0.0040
-1.5500, -8596, 16484, 24538, 0.0030
29.2949, -4264, 14400, 23537, 0.0040
33.0340, -9480, 13528, 18362, 0.0040
43.5434, -10520, 13552, 17686, 0.0030
46.1487, -11828, 13932, 15083, 0.0040
49.8612, -21344, 21044, 7998, 0.0040
45.7063, -13356, 20856, -7197, 0.0030
33.1745, -6704, 17348, -18187, 0.0040
21.0026, -2244, 14456, -23075, 0.0040
-10.4311, 10420, 11672, -23518, 0.0030
-26.5877, 6172, 14224, -24175, 0.0040
-28.9963, 14112, 13392, -20071, 0.0040
-36.1289, 10572, 13568, -17412, 0.0040
-36.0702, 16860, 15948, -17485, 0.0030
-46.1180, 20884, 12752, 1573, 0.0040
-54.0941, 22360, 11428, -285, 0.0040
-41.1852, 14180, 21548, 27522, 0.0030
-32.1622, 10448, 10232, 23537, 0.0040
-0.8586, -10232, 18352, 24615, 0.0040
29.0333, -3500, 13680, 23981, 0.0030
32.1526, -9792, 13700, 18791, 0.0040
43.9143, -9460, 12104, 17981, 0.0030
45.9827, -11440, 13732, 15283, 0.0040
50.3665, -22696, 21200, 7716, 0.0040
50.4676, -15420, 17960, -8475, 0.0030
38.9216, -8368, 18244, -18234, 0.0040
21.9784, -1956, 15168, -25822, 0.0040
-7.8222, 7820, 11180, -23929, 0.0030
-26.0428, 7892, 14148, -23813, 0.0040
-31.2300, 11720, 11608, -20266, 0.0040
-34.5910, 10844, 14816, -17373, 0.0030
-35.4454, 15432, 14356, -17444, 0.0040
-48.0224, 24636, 13244, -239, 0.0040
-50.6516, 17436, 13188, 1536, 0.0040
-35.6961, 13780, 21704, 25576, 0.0030
-28.2162, 8984, 11244, 24420, 0.0040
0.6437, -8428, 17804, 24523, 0.0030
29.4614, -4672, 13520, 22666, 0.0040
34.3699, -8964, 12740, 19042, 0.0040
45.6646, -11004, 12248, 17525, 0.0030
47.8194, -10896, 13188, 14935, 0.0040
50.1716, -22692, 21340, 9294, 0.0040
46.0780, -12432, 19908, -7074, 0.0030
34.1731, -7988, 18116, -18851, 0.0040
22.1694, -2412, 15924, -26463, 0.0040
-8.2657, 8860, 11692, -21712, 0.0030
-25.0813, 6496, 13900, -25450, 0.0040
-29.3487, 13432, 13104, -20870, 0.0030
-34.1765, 9652, 13816, -17645, 0.0040
-35.2564, 16624, 15080, -18281, 0.0040
-47.9660, 22704, 12668, -1591, 0.0040
-51.2879, 17904, 12536, 835, 0.0030
-31.4502, 9804, 24300, 25277, 0.0040
-22.5571, 9152, 11832, 23337, 0.0030
3.1711, -11376, 20120, 25289, 0.0040
29.8271, -3712, 13416, 21676, 0.0040
34.1454, -9212, 11600, 18862, 0.0030
45.7604, -9412, 11696, 17409, 0.0040
47.8512, -11804, 12780, 14845, 0.0030
51.0384, -22416, 22068, 9106, 0.0040
44.7873, -12352, 20712, -8337, 0.0040
34.8964, -9640, 19460, -18363, 0.0030
18.6018, 344, 15876, -26223, 0.0040
-15.7425, 10676, 11840, -23567, 0.0040
-27.2819, 6296, 13788, -25128, 0.0030
-29.5441, 13464, 12684, -18792, 0.0040
-35.4195, 10088, 13716, -17464, 0.0040
-40.9927, 18752, 11760, -17075, 0.0040
-46.8974, 16516, 14476, 4285, 0.0030
-42.6722, 16016, 13360, 6554, 0.0040
-21.0388, 2272, 21368, 22229, 0.0040
5.3098, -608, 16572, 27762, 0.0030
20.4409, -8348, 18584, 22334, 0.0040
30.8649, -5864, 13696, 17591, 0.0030
38.4960, -10292, 12428, 16441, 0.0040
45.6740, -9572, 12444, 16111, 0.0030
52.0884, -28576, 21780, 8852, 0.0040
46.6062, -9712, 18720, -15079, 0.0040
37.3038, -12636, 18272, -14182, 0.0030
7.7066, 7156, 11720, -27276, 0.0040
-16.6117, 3220, 13284, -22099, 0.0040
-21.0346, 10612, 12416, -24553, 0.0030
-32.3449, 9180, 12452, -17022, 0.0040
-33.1698, 13452, 14844, -17940, 0.0040
-45.9710, 24892, 13096, -8722, 0.0040
-41.6433, 12028, 17684, 6817, 0.0030
-30.4637, 16564, 19224, 19834, 0.0040
-24.0575, 5788, 14476, 23838, 0.0030
9.6620, -9488, 18988, 24471, 0.0040
28.9692, -3888, 12904, 19694, 0.0040
35.6308, -10576, 12516, 18205, 0.0030
43.2195, -7292, 11664, 17456, 0.0040
41.3223, -9972, 13480, 14246, 0.0030
44.7866, -18484, 22672, 9183, 0.0040
39.6954, -10044, 19892, -5256, 0.0040
30.7261, -7860, 19516, -18248, 0.0030
19.6211, -1440, 15852, -25559, 0.0040
-15.6405, 12108, 10800, -24251, 0.0040
-34.1547, 6756, 10864, -24286, 0.0040
-31.3966, 11580, 12400, -19523, 0.0030
-35.8011, 11804, 13636, -17775, 0.0040
-39.7845, 17256, 14020, -17975, 0.0040
-45.7398, 17604, 13068, 2880, 0.0040
-53.3427, 24524, 10532, 4641, 0.0030
-27.4670, 984, 25060, 22440, 0.0040
-0.5971, 3564, 14824, 26820, 0.0030
16.7847, -12004, 18868, 24106, 0.0040
36.8621, -7312, 14428, 16212, 0.0030
39.5376, -10116, 12920, 15979, 0.0040
45.1446, -8516, 10908, 15863, 0.0040
52.5720, -21744, 16320, 12598, 0.0030
55.6688, -14916, 15072, -1732, 0.0040
44.6850, -13956, 22336, -18996, 0.0040
29.0097, -4312, 17588, -21182, 0.0030
-10.1864, 11568, 11088, -25006, 0.0040
-29.5720, 5604, 12176, -25223, 0.0040
-30.6325, 11468, 10172, -21931, 0.0040
-37.6024, 11072, 13668, -17896, 0.0030
-39.4970, 18800, 14548, -20274, 0.0040
-48.2205, 21016, 13716, 354, 0.0040
-50.2730, 18468, 11956, 4435, 0.0030
-28.7027, 5260, 20664, 18734, 0.0040
-12.6415, 7300, 15220, 25492, 0.0040
4.9522, -7052, 18460, 24871, 0.0030
33.2793, -9516, 15680, 18076, 0.0040
41.7066, -9472, 12144, 16394, 0.0030
46.0765, -8820, 10496, 16475, 0.0040
46.5297, -10748, 13300, 12729, 0.0030
45.9975, -17976, 21964, 5780, 0.0040
40.9694, -11244, 20016, -5020, 0.0040
28.8384, -4692, 16724, -20557, 0.0030
15.4723, -868, 15352, -26427, 0.0040
-15.0422, 10944, 10896, -23084, 0.0040
-38.1004, 9764, 10432, -25297, 0.0030
-36.1570, 10416, 11836, -19437, 0.0040
-33.8151, 12092, 15220, -17454, 0.0040
-40.3734, 19960, 14228, -17694, 0.0040
-39.8505, 13468, 17220, 3691, 0.0030
-48.5326, 28632, 8960, 6981, 0.0040
-26.9411, -1888, 23292, 20091, 0.0040
2.1011, 4656, 17452, 26971, 0.0030
14.0904, -10428, 19232, 24931, 0.0040
34.6819, -8136, 16312, 15267, 0.0030
40.7762, -10612, 12232, 15362, 0.0040
47.2931, -8900, 10824, 15285, 0.0040
51.4827, -20568, 17544, 10947, 0.0030
47.1663, -11940, 19496, -7644, 0.0040
36.4290, -11684, 21216, -17722, 0.0040
22.0331, -764, 14856, -21382, 0.0030
-14.2465, 10504, 11048, -23143, 0.0040
-27.6749, 5600, 12784, -24560, 0.0040
-27.2619, 10368, 11116, -18576, 0.0030
-32.9814, 11084, 15648, -17361, 0.0040
-35.1953, 18500, 17068, -18164, 0.0040
-47.1583, 23368, 13600, 1396, 0.0040
-48.9986, 16628, 13160, 4777, 0.0030
-24.8805, 4532, 21132, 19360, 0.0040
-16.1538, 9336, 13508, 25320, 0.0030
-0.5503, -6320, 18416, 24738, 0.0040
29.7195, -7640, 15752, 19534, 0.0040
35.5741, -7524, 12508, 16172, 0.0030
41.9778, -8660, 10780, 16383, 0.0040
47.0168, -11496, 13152, 13959, 0.0030
46.0938, -15612, 20460, 2563, 0.0040
49.2339, -21164, 19152, -3488, 0.0040
24.4314, 2596, 12492, -19697, 0.0030
11.7017, -6236, 14680, -24061, 0.0040
-11.0755, 14284, 9268, -23760, 0.0040
-39.3020, 8004, 12000, -20339, 0.0030
-28.4875, 11228, 15648, -14877, 0.0040
-30.4200, 12196, 15864, -15752, 0.0040
-32.4492, 15756, 18968, -15015, 0.0040
-44.9569, 21652, 10964, 4499, 0.0030
-52.2921, 17044, 11884, 9218, 0.0040
-29.7997, 6972, 20620, 20809, 0.0040
-9.9589, 3856, 13696, 25207, 0.0030
9.3703, -7228, 20008, 24623, 0.0040
30.1372, -7288, 15016, 21658, 0.0030
35.0063, -7268, 12676, 17047, 0.0040
38.3769, -8468, 13176, 17335, 0.0030
44.6096, -12712, 13936, 14512, 0.0040
49.9472, -19288, 20204, 4123, 0.0040
50.8042, -16872, 17120, -2795, 0.0030
33.1529, -2304, 14408, -19728, 0.0040
15.5378, -2856, 16196, -23656, 0.0040
-12.0084, 10740, 10336, -22316, 0.0030
-40.3190, 10020, 9488, -25601, 0.0040
-37.3621, 12760, 15172, -20693, 0.0040
-33.7198, 11452, 13876, -17092, 0.0040
-37.0182, 18536, 17352, -17516, 0.0030
-44.8227, 19992, 13656, 277, 0.0040
-46.1541, 18940, 15932, -534, 0.0040
-19.2414, 1028, 24864, 23791, 0.0030
-19.0226, 14276, 11904, 22259, 0.0040
-0.9253, -13772, 20612, 27249, 0.0030
32.4880, -5088, 16892, 18498, 0.0040
32.3791, -8596, 12916, 16689, 0.0040
42.2947, -9620, 12868, 16290, 0.0030
46.7549, -13412, 14584, 15449, 0.0040
55.3818, -20024, 14344, 632, 0.0040
56.6873, -17264, 16736, -9438, 0.0030
33.2418, -2020, 14284, -17869, 0.0040
14.4611, -2032, 13384, -22953, 0.0030
-9.2372, 8416, 10328, -23589, 0.0040
-30.9816, 8644, 12496, -23261, 0.0040
-29.4668, 10488, 14212, -19079, 0.0030
-27.3605, 9620, 16248, -17672, 0.0040
-30.7473, 17160, 18316, -16477, 0.0040
-42.1420, 18828, 13724, -1260, 0.0040
-41.7595, 14176, 15276, -166, 0.0030
-18.9833, 3880, 24436, 20825, 0.0040
-13.0793, 8612, 14064, 18828, 0.0030
-0.9316, -5580, 20728, 27688, 0.0040
22.6152, -4492, 16296, 20873, 0.0040
29.3419, -8768, 15824, 16010, 0.0030
39.2889, -9500, 13352, 16642, 0.0040
42.8703, -8724, 11928, 14778, 0.0030
46.4556, -19424, 20904, 6799, 0.0040
48.2636, -13528, 15960, -5118, 0.0040
42.7521, -10368, 16260, -19734, 0.0030
28.9623, -3432, 14712, -19277, 0.0040
-6.6945, 9088, 11416, -23689, 0.0040
-22.6046, 5144, 15156, -23164, 0.0030
-26.0662, 13276, 13040, -21423, 0.0040
-34.2786, 10532, 14932, -16538, 0.0040
-32.5150, 16796, 18568, -16605, 0.0040
-49.4258, 29212, 10956, -3312, 0.0030
-50.6809, 15404, 15332, -209, 0.0040
-22.2268, 5800, 24540, 22999, 0.0040
-15.0865, 8172, 13492, 15179, 0.0030
-1.5574, -5380, 22224, 28057, 0.0040
17.8445, -2064, 15848, 23196, 0.0030
24.0356, -8624, 17432, 17012, 0.0040
37.8070, -9008, 12880, 17262, 0.0040
43.1264, -9276, 12252, 15187, 0.0030
48.1407, -20392, 20212, 8703, 0.0040
51.1087, -14364, 15112, -6157, 0.0030
42.7343, -8224, 14664, -17247, 0.0040
26.5655, -2636, 12776, -19536, 0.0040
0.8845, 4804, 11952, -23234, 0.0040
-12.2081, 3676, 14172, -25480, 0.0030
-23.5183, 12536, 12736, -22273, 0.0040
-33.6069, 10292, 14752, -17324, 0.0030
-29.5260, 13572, 18308, -16772, 0.0040
-47.6859, 28776, 9692, -7508, 0.0040
-47.6320, 14292, 18952, 2472, 0.0040
-48.8368, 28844, 8024, 19171, 0.0030
-42.6331, 6992, 15044, 12942, 0.0040
-11.3873, 3760, 17440, 28221, 0.0030
-1.2260, 1272, 14668, 24633, 0.0040
20.9920, -10700, 16848, 21585, 0.0030
39.1483, -9832, 15972, 16004, 0.0040
40.1450, -8208, 11992, 16987, 0.0040
41.4561, -10036, 14640, 12694, 0.0030
48.4362, -18000, 15912, 11226, 0.0040
37.4517, -2852, 12592, -406, 0.0040
34.2651, -23172, 25064, -11870, 0.0030
10.7387, 7932, 11868, -18186, 0.0040
-9.4226, -700, 13436, -27208, 0.0040
-16.1635, 11552, 10688, -24919, 0.0030
-44.9769, 13616, 9548, -16693, 0.0040
-42.9175, 14604, 15536, -14563, 0.0040
-35.1147, 15280, 18528, -15326, 0.0030
-48.3927, 32767, 11840, -2971, 0.0040
-48.0273, 13700, 16592, 14002, 0.0040
-28.3651, 13008, 21208, 20799, 0.0040
-7.7073, -524, 18120, 23626, 0.0030
14.8747, -5152, 21252, 21267, 0.0040
17.8277, -1772, 13272, 21752, 0.0030
23.1153, -5788, 12812, 17619, 0.0040
33.9316, -7132, 12736, 15991, 0.0040
46.1359, -16100, 14056, 16468, 0.0030
58.4836, -13920, 9952, -436, 0.0040
50.5614, -14460, 21708, -11706, 0.0030
27.5574, -2248, 14472, -13755, 0.0040
-1.0178, 6516, 15340, -24313, 0.0040
-14.0404, 3760, 12244, -24809, 0.0030
-24.3748, 11952, 12508, -23831, 0.0040
-32.4752, 9444, 14368, -17084, 0.0040
-35.0632, 18244, 15824, -17533, 0.0040
-50.7337, 27072, 12612, -6720, 0.0030
-40.4056, 10384, 18616, 7286, 0.0040
-26.7560, 16612, 20952, 17897, 0.0040
-16.0542, 2616, 18580, 21438, 0.0030
11.1440, -6008, 21196, 23278, 0.0040
24.8763, -4736, 13452, 23865, 0.0030
28.3470, -6164, 14572, 17902, 0.0040
34.9947, -8072, 12568, 17255, 0.0040
42.7718, -10088, 12612, 16165, 0.0030
52.8808, -27388, 20384, 3554, 0.0040
40.9463, -2828, 10240, -9547, 0.0040
34.4652, -13932, 16120, -15598, 0.0030
29.6026, -1840, 17220, -22380, 0.0040
-2.0729, 4664, 11472, -24675, 0.0040
-22.1838, 8788, 12908, -24341, 0.0030
-30.2198, 9904, 12532, -20593, 0.0040
-30.8543, 11160, 15648, -18911, 0.0040
-35.3379, 18456, 16896, -16842, 0.0030
-51.5409, 27284, 10816, -3159, 0.0040
-49.6438, 15468, 15956, -24, 0.0040
-18.1630, 2652, 25136, 22768, 0.0030
-12.7943, 10152, 15096, 18208, 0.0040
4.1329, -11956, 22748, 27468, 0.0030
28.7311, -4420, 16232, 19651, 0.0040
28.8716, -7396, 13828, 16189, 0.0040
38.7053, -8064, 11464, 16240, 0.0030
43.2049, -9120, 12020, 14557, 0.0040
45.0095, -18472, 22876, 5963, 0.0040
43.2840, -10392, 15244, -4813, 0.0030
32.4386, -5556, 17100, -19670, 0.0040
16.5459, -708, 13092, -23488, 0.0040
-11.1060, 8416, 11012, -22499, 0.0030
-25.2637, 5012, 10652, -24225, 0.0040
-29.4475, 11576, 11248, -19544, 0.0030
-34.5485, 10964, 15312, -17430, 0.0040
-33.8582, 18612, 19068, -19159, 0.0040
-38.8466, 17584, 16856, 3538, 0.0040
-51.1629, 23336, 8712, 529, 0.0030
-24.7642, -2800, 26548, 22373, 0.0040
-12.4435, 12324, 12160, 22589, 0.0030
-1.8802, -10360, 20316, 26650, 0.0040
28.2241, -4604, 17348, 15705, 0.0040
31.4176, -8288, 12360, 16058, 0.0030
41.4930, -8932, 12740, 15032, 0.0040
45.5423, -12028, 13408, 13676, 0.0040
53.7070, -22388, 17604, -327, 0.0030
50.2494, -11368, 15760, -13762, 0.0040
34.2029, -4436, 11972, -20265, 0.0040
5.6581, 4632, 11964, -23796, 0.0030
-30.9164, 10292, 7828, -22726, 0.0040
-42.2076, 10572, 11104, -22908, 0.0040
-36.1658, 11876, 13676, -16570, 0.0030
-30.7712, 11572, 17828, -16841, 0.0040
-46.6403, 32767, 10120, -8131, 0.0040
-45.5535, 12444, 20372, 4322, 0.0030
-20.9720, 10036, 21980, 20741, 0.0040
-15.1054, 6136, 16760, 17367, 0.0040
7.9010, -9348, 23736, 26515, 0.0030
13.1334, 2700, 15520, 24879, 0.0040
20.6508, -11880, 15944, 19457, 0.0030
42.5974, -8852, 12996, 17033, 0.0040
41.9306, -7324, 10332, 15461, 0.0040
50.9786, -19344, 14828, 15017, 0.0030
55.6483, -17300, 17212, -353, 0.0040
48.7028, -18852, 22976, -13060, 0.0040
24.5105, 684, 13704, -17427, 0.0030
5.7471, -572, 14948, -24681, 0.0040
-16.5866, 10664, 9816, -24251, 0.0030
-46.3628, 13128, 8372, -20936, 0.0040
-42.0740, 10208, 12664, -15579, 0.0040
-33.7223, 13768, 15816, -15985, 0.0030
-39.8181, 20840, 16848, -16125, 0.0040
-33.6125, 10376, 18596, 5729, 0.0040
-40.7003, 23212, 10424, 3657, 0.0040
-18.4383, -6524, 24400, 25093, 0.0030
-9.2910, 13640, 12184, 27140, 0.0040
-1.2106, -10056, 16640, 24408, 0.0030
33.7849, -6528, 16100, 16931, 0.0040
32.2841, -6720, 12520, 15670, 0.0040
42.8277, -8804, 9340, 15883, 0.0030
52.3034, -19380, 17856, 10082, 0.0040
48.0762, -12028, 16916, -6721, 0.0040
36.8001, -7756, 16244, -19069, 0.0030
19.8609, -420, 12764, -18327, 0.0040
-10.6837, 7008, 9900, -23332, 0.0040
-23.4844, 5460, 12424, -24156, 0.0030
-28.1140, 11800, 11940, -19705, 0.0040
-33.5049, 10884, 15816, -17142, 0.0040
-33.9987, 20144, 19572, -18534, 0.0030
-38.0401, 15912, 16952, 1840, 0.0040
-39.6740, 16912, 14420, 1255, 0.0040
-15.5902, -1992, 25072, 21826, 0.0030
-6.3437, 8072, 13072, 22593, 0.0040
6.6566, -11896, 20216, 24881, 0.0030
31.2222, -5528, 17388, 15914, 0.0040
25.0352, -3872, 11772, 15152, 0.0040
33.8749, -7912, 11108, 14715, 0.0030
40.9595, -7800, 12276, 13314, 0.0040
47.6129, -25092, 21756, 1191, 0.0030
46.3144, -7792, 13180, -11888, 0.0040
34.0716, -7000, 14872, -19640, 0.0040
23.7406, -2212, 12456, -22134, 0.0030
-16.5978, 12220, 8440, -23067, 0.0040
-37.7108, 8700, 13928, -22077, 0.0040
-25.5767, 9764, 16028, -19754, 0.0030
-29.6564, 13436, 15824, -15946, 0.0040
-35.1488, 18952, 20824, -15735, 0.0040
-41.5887, 19688, 14468, -135, 0.0040
-49.2577, 22448, 14000, -2989, 0.0030
-21.5921, -404, 24564, 23153, 0.0040
-20.1353, 15744, 10760, 14893, 0.0040
-7.6779, -10100, 20812, 29498, 0.0030
25.8596, -4008, 20032, 18581, 0.0040
22.4069, -6020, 17296, 15198, 0.0040
32.1218, -8392, 13988, 15098, 0.0030
39.0285, -8620, 13248, 13655, 0.0040
45.5554, -19092, 19612, 5553, 0.0030
46.1514, -10812, 15512, -7453, 0.0040
36.5556, -7300, 15196, -16451, 0.0040
24.1220, -2072, 11508, -18737, 0.0030
-2.7493, 7360, 13884, -21610, 0.0040
-19.9888, 6900, 15508, -23563, 0.0040
-28.6416, 14144, 13944, -21135, 0.0030
-31.7655, 10156, 17276, -16368, 0.0040
-28.9711, 15556, 18656, -15708, 0.0040
-49.7107, 27804, 8884, -4685, 0.0040
-51.0855, 14120, 15104, 1171, 0.0030
-40.8623, 18740, 14376, 17728, 0.0040
-33.4546, 7752, 14264, 13000, 0.0030
-5.4152, -1244, 21016, 23858, 0.0040
6.7614, 1560, 19352, 24410, 0.0040
23.1085, -12756, 17400, 24508, 0.0030
37.5195, -8204, 18008, 15110, 0.0040
35.8522, -8860, 13576, 14801, 0.0030
44.0255, -10696, 12352, 13417, 0.0040
47.3532, -16520, 19680, 3602, 0.0040
49.2254, -12756, 12700, -3953, 0.0030
34.6823, -1828, 8988, -15411, 0.0040
20.2984, -3588, 11928, -15686, 0.0040
8.3637, 3140, 14388, -23364, 0.0030
-16.4161, 8572, 13448, -25798, 0.0040
-33.6619, 13568, 12732, -22573, 0.0030
-35.0339, 11744, 16468, -17940, 0.0040
-32.8835, 16088, 17516, -15342, 0.0040
-45.0317, 22100, 12784, -12563, 0.0040
-33.2265, 6156, 17408, 2527, 0.0030
-41.4131, 27808, 6492, 5196, 0.0040
-21.6103, -7668, 21280, 16483, 0.0030
-3.1389, 12740, 14988, 20129, 0.0040
-1.3106, -8584, 20172, 26407, 0.0040
28.4408, -7240, 20544, 14575, 0.0030
26.3031, -5632, 16204, 13443, 0.0040
31.3728, -7388, 13024, 14046, 0.0030
38.5742, -9040, 13588, 11220, 0.0040
49.8011, -24216, 18764, 3547, 0.0040
45.5205, -6516, 13552, -11914, 0.0030
30.2634, -3856, 9408, -15484, 0.0040
